"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/13/2013","AQS","370010002","3","3.1","ug/m3 LC","17","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/14/2013","AQS","370010002","3","7.9","ug/m3 LC","44","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/15/2013","AQS","370010002","3","8.2","ug/m3 LC","46","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/16/2013","AQS","370010002","3","5.3","ug/m3 LC","29","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/17/2013","AQS","370010002","3","5.6","ug/m3 LC","31","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/18/2013","AQS","370010002","3","8.7","ug/m3 LC","48","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/19/2013","AQS","370010002","3","5.9","ug/m3 LC","33","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/20/2013","AQS","370010002","3","6.7","ug/m3 LC","37","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/21/2013","AQS","370010002","3","6.2","ug/m3 LC","34","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/22/2013","AQS","370010002","3","7","ug/m3 LC","39","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/23/2013","AQS","370010002","3","5.2","ug/m3 LC","29","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/24/2013","AQS","370010002","3","8.4","ug/m3 LC","47","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/25/2013","AQS","370010002","3","9.6","ug/m3 LC","52","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/26/2013","AQS","370010002","3","4.3","ug/m3 LC","24","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/27/2013","AQS","370010002","3","4.7","ug/m3 LC","26","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"02/28/2013","AQS","370010002","3","6.2","ug/m3 LC","34","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/01/2013","AQS","370010002","3","4.8","ug/m3 LC","27","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/02/2013","AQS","370010002","3","5.9","ug/m3 LC","33","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/03/2013","AQS","370010002","3","6.3","ug/m3 LC","35","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/04/2013","AQS","370010002","3","9","ug/m3 LC","50","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/05/2013","AQS","370010002","3","15.8","ug/m3 LC","63","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/06/2013","AQS","370010002","3","6","ug/m3 LC","33","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/07/2013","AQS","370010002","3","8.3","ug/m3 LC","46","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/08/2013","AQS","370010002","3","7.2","ug/m3 LC","40","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/09/2013","AQS","370010002","3","6.1","ug/m3 LC","34","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/10/2013","AQS","370010002","3","8.1","ug/m3 LC","45","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/11/2013","AQS","370010002","3","7.4","ug/m3 LC","41","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/12/2013","AQS","370010002","3","3.6","ug/m3 LC","20","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/13/2013","AQS","370010002","3","6.2","ug/m3 LC","34","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/14/2013","AQS","370010002","3","5.8","ug/m3 LC","32","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/15/2013","AQS","370010002","3","9.2","ug/m3 LC","51","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/16/2013","AQS","370010002","3","16.8","ug/m3 LC","65","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/17/2013","AQS","370010002","3","11.5","ug/m3 LC","55","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/18/2013","AQS","370010002","3","3.1","ug/m3 LC","17","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/19/2013","AQS","370010002","3","3.8","ug/m3 LC","21","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/20/2013","AQS","370010002","3","3.9","ug/m3 LC","22","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/21/2013","AQS","370010002","3","6","ug/m3 LC","33","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/22/2013","AQS","370010002","3","7.7","ug/m3 LC","43","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/23/2013","AQS","370010002","3","10.9","ug/m3 LC","54","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/24/2013","AQS","370010002","3","8.7","ug/m3 LC","48","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/25/2013","AQS","370010002","3","4.6","ug/m3 LC","26","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/26/2013","AQS","370010002","3","6.1","ug/m3 LC","34","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/27/2013","AQS","370010002","3","6.2","ug/m3 LC","34","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/28/2013","AQS","370010002","3","6.5","ug/m3 LC","36","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/29/2013","AQS","370010002","3","7.4","ug/m3 LC","41","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/30/2013","AQS","370010002","3","11.8","ug/m3 LC","56","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"03/31/2013","AQS","370010002","3","12.4","ug/m3 LC","57","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/01/2013","AQS","370010002","3","6.8","ug/m3 LC","38","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/02/2013","AQS","370010002","3","8.7","ug/m3 LC","48","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/03/2013","AQS","370010002","3","6.5","ug/m3 LC","36","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/04/2013","AQS","370010002","3","6.1","ug/m3 LC","34","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/05/2013","AQS","370010002","3","7.5","ug/m3 LC","42","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/06/2013","AQS","370010002","3","10.6","ug/m3 LC","54","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/07/2013","AQS","370010002","3","10.2","ug/m3 LC","53","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/08/2013","AQS","370010002","3","11.4","ug/m3 LC","55","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/09/2013","AQS","370010002","3","12.7","ug/m3 LC","58","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/10/2013","AQS","370010002","3","13.2","ug/m3 LC","59","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/11/2013","AQS","370010002","3","9","ug/m3 LC","50","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/12/2013","AQS","370010002","3","5.2","ug/m3 LC","29","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/13/2013","AQS","370010002","3","6.2","ug/m3 LC","34","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/14/2013","AQS","370010002","3","8.1","ug/m3 LC","45","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/15/2013","AQS","370010002","3","7.9","ug/m3 LC","44","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/16/2013","AQS","370010002","3","9","ug/m3 LC","50","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
"04/17/2013","AQS","370010002","3","9.9","ug/m3 LC","52","Hopedale","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","702","PM2.5 SCC w/Correction Factor","15500","Burlington, NC","37","North Carolina","001","Alamance","36.0890040008984","-79.407821"
